Objects, 1
Object:, First Vertice:, Vertices:, First Triangle:, Triangles:
Circle.007, 1, 33, 1, 64

Vertices, 33
Vertice:, X:, Y:, Z:
6, 28, 27, 33
7, 27, 26, 33
8, 26, 25, 33
9, 25, 24, 33
10, 24, 23, 33
11, 23, 22, 33
12, 22, 21, 33
13, 21, 20, 33
14, 20, 19, 33
15, 19, 18, 33
16, 18, 17, 33
17, 17, 16, 33
18, 16, 15, 33
19, 15, 14, 33
20, 14, 13, 33
21, 13, 12, 33
22, 12, 11, 33
23, 11, 10, 33
24, 10, 9, 33
25, 9, 8, 33
26, 8, 7, 33
27, 7, 6, 33
28, 6, 5, 33
29, 5, 4, 33
30, 4, 3, 33
31, 3, 2, 33
32, 2, 1, 33

Colors, 32
Triangle:, Red:, Green:, Blue:
1, 255, 255, 255
2, 255, 255, 255
3, 255, 255, 255
4, 255, 255, 255
5, 255, 255, 255
6, 255, 255, 255
7, 255, 255, 255
8, 255, 255, 255
9, 255, 255, 255
10, 255, 255, 255
11, 255, 255, 255
12, 255, 255, 255
13, 255, 255, 255
14, 255, 255, 255
15, 255, 255, 255
16, 255, 255, 255
17, 255, 255, 255
18, 255, 255, 255
19, 255, 255, 255
20, 255, 255, 255
21, 255, 255, 255
22, 255, 255, 255
23, 255, 255, 255
24, 255, 255, 255
25, 255, 255, 255
26, 255, 255, 255
27, 255, 255, 255
28, 255, 255, 255
29, 255, 255, 255
30, 255, 255, 255
31, 255, 255, 255
32, 255, 255, 255

Textures, 1
UV Map Id:, Texture Wrapping, Texture_Path
0, 0, data/textures/prop_tex.png

UVMaps, 32
Triangle:, UV Map Id:, vector1_uv_x, vector1_uv_y, vector2_uv_x, vector2_uv_y, vector3_uv_x, vector3_uv_x
1, 0, 0.45312500, 1.01562500, 0.55468750, 1.00781250, 0.50000000, 0.50000000
2, 0, 0.45312500, 1.01562500, 0.35937500, 0.98437500, 0.50000000, 0.50000000
3, 0, 0.35937500, 0.98437500, 0.27343750, 0.94531250, 0.50000000, 0.50000000
4, 0, 0.27343750, 0.94531250, 0.17968750, 0.89062500, 0.50000000, 0.50000000
5, 0, 0.17968750, 0.89062500, 0.11718750, 0.82031250, 0.50000000, 0.50000000
6, 0, 0.11718750, 0.82031250, 0.06250000, 0.74218750, 0.50000000, 0.50000000
7, 0, 0.06250000, 0.74218750, 0.01562500, 0.64843750, 0.50000000, 0.50000000
8, 0, 0.01562500, 0.64843750, -0.00781250, 0.55468750, 0.50000000, 0.50000000
9, 0, -0.00781250, 0.55468750, -0.01562500, 0.45312500, 0.50000000, 0.50000000
10, 0, -0.01562500, 0.45312500, 0.01562500, 0.35937500, 0.50000000, 0.50000000
11, 0, 0.01562500, 0.35937500, 0.05468750, 0.27343750, 0.50000000, 0.50000000
12, 0, 0.05468750, 0.27343750, 0.10937500, 0.17968750, 0.50000000, 0.50000000
13, 0, 0.10937500, 0.17968750, 0.17968750, 0.11718750, 0.50000000, 0.50000000
14, 0, 0.17968750, 0.11718750, 0.25781250, 0.06250000, 0.50000000, 0.50000000
15, 0, 0.25781250, 0.06250000, 0.35156250, 0.01562500, 0.50000000, 0.50000000
16, 0, 0.35156250, 0.01562500, 0.44531250, -0.00781250, 0.50000000, 0.50000000
17, 0, 0.44531250, -0.00781250, 0.54687500, -0.01562500, 0.50000000, 0.50000000
18, 0, 0.54687500, -0.01562500, 0.64062500, 0.01562500, 0.50000000, 0.50000000
19, 0, 0.64062500, 0.01562500, 0.72656250, 0.05468750, 0.50000000, 0.50000000
20, 0, 0.72656250, 0.05468750, 0.82031250, 0.10937500, 0.50000000, 0.50000000
21, 0, 0.82031250, 0.10937500, 0.88281250, 0.17968750, 0.50000000, 0.50000000
22, 0, 0.88281250, 0.17968750, 0.93750000, 0.25781250, 0.50000000, 0.50000000
23, 0, 0.93750000, 0.25781250, 0.98437500, 0.35156250, 0.50000000, 0.50000000
24, 0, 0.98437500, 0.35156250, 1.00781250, 0.44531250, 0.50000000, 0.50000000
25, 0, 1.00781250, 0.44531250, 1.01562500, 0.54687500, 0.50000000, 0.50000000
26, 0, 1.01562500, 0.54687500, 0.98437500, 0.64062500, 0.50000000, 0.50000000
27, 0, 0.98437500, 0.64062500, 0.94531250, 0.72656250, 0.50000000, 0.50000000
28, 0, 0.94531250, 0.72656250, 0.89062500, 0.82031250, 0.50000000, 0.50000000
29, 0, 0.89062500, 0.82031250, 0.82031250, 0.88281250, 0.50000000, 0.50000000
30, 0, 0.82031250, 0.88281250, 0.74218750, 0.93750000, 0.50000000, 0.50000000
31, 0, 0.74218750, 0.93750000, 0.64843750, 0.98437500, 0.50000000, 0.50000000
32, 0, 0.64843750, 0.98437500, 0.55468750, 1.00781250, 0.50000000, 0.50000000
